"seqID",".","length","reason_for_exclusion","verified_hgcA","cluster_ID","clstr_rep","assemblyID","scaffoldID","taxonomic_assignment","metabolic_assignment","autoclass_phylum","autoclass_class","autoclass_order","autoclass_family","autoclass_genus","autoclass_species","length_of_scaffold","BLI20_MG_001","BLI20_MG_002","BLI20_MG_003","BLI20_MG_004","BLI20_MG_005","BLI21_MG_101","BLI21_MG_102","BLI21_MG_103","BLI21_MG_104","BLI21_MG_105","BLI21_MG_106","BLI21_MG_107","BLI21_MG_108","BLI21_MG_109","BLI21_MG_110","BLI21_MG_111","BLI21_MG_112","BLI20_MT_001","BLI20_MT_002","BLI20_MT_003","BLI20_MT_004","BLI20_MT_005","BLI20_MT_006","BLI20_MT_007","BLI20_MT_008","BLI20_MT_009","BLI20_MT_010","BLI20_MT_011","BLI20_MT_012","BLI21_MT_001","BLI21_MT_002","BLI21_MT_003","BLI21_MT_004","BLI21_MT_005","BLI21_MT_006","BLI21_MT_007","BLI21_MT_008","BLI21_MT_009","BLI21_MT_010","BLI21_MT_011","BLI21_MT_012"
"BLI20_assembly002_000000024918_4","387.3",355,NA,TRUE,"BLI_hgcA_clstr_0021",0,"BLI20_assembly002","BLI20_assembly002_000000024918","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3391,0.261248409297443,0.523140140597313,0.033360014494214,0.0184325660729994,0.0302196378822659,0.00229623361079497,0.145110704501282,0.182028379034056,0,0.0117772869339475,0.0196784372241158,0.00279202317829465,0.0170841327679414,0.00286333900349243,0.0135924546764179,0.128052821081082,0.10083763232674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0193488944579364,0,0.0550005104356496,0,0,0,0,0.0227979207846456
"BLI20_assembly002_000000074639_2","398.4",353,NA,TRUE,"BLI_hgcA_clstr_0025",0,"BLI20_assembly002","BLI20_assembly002_000000074639","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1825,0.149501293341752,0.2144696164515,0,0.0622677657445321,0.141477919000827,0.0117394851174096,0.483797621174953,0.319057588219947,0,0.0934302876120816,0.210365858126179,0,0.0578756879791323,0.0228584170761233,0.162816351858695,0.363855406292406,0.25450678529206,0,0,0,0,0,0,0,0,0,0,0,0,0.0184287250640404,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly002_000000107555_1","305.6",235,NA,TRUE,"BLI_hgcA_clstr_0026",0,"BLI20_assembly002","BLI20_assembly002_000000107555","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1489,0.0959727809751669,0.170571821294642,0,0.190504299140546,0.111201962996736,0.015962944777837,0.295739280975709,0.236302316365619,0.0080862729533558,0.0460435880493449,0.136913328397091,0,0.105536567021718,0.00396968279246545,0.158591490932593,0.197869607338962,0.28482768998675,0,0.0541775491750198,0,0,0,0,0,0,0,0.0680663519954491,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly002_000000136431_3","283.5",186,"C-term truncated, only 186 residues",FALSE,"BLI_hgcA_clstr_0063",0,"BLI20_assembly002","BLI20_assembly002_000000136431","Desulfobacterota","SRB","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",1299,0.0476720083301389,0.15977248204525,0.039332131028365,0.0431225610828732,0.0353006149422151,0.0199362955868946,0.191357323946413,0.113739558943151,0.00305886033838201,0.0380552687107486,0.0653229705678245,0.0172658713345741,0.0836897966339564,0,0.00577452988970166,0.260407799245058,0.110730459320586,0.172116895210051,0.567691443595771,0.0729501355473576,0.288243510271751,0,0.0591816079980313,0,0,0,0,0,0.0531201140267174,0.251496888669443,0.634949789486225,NA,0.0734750692045929,0.170811204824576,0,0.0777627675827782,0.0897164500657275,0.0651467363498685,0,0,0.128406357464296
"BLI20_assembly002_000000138189_1","370.9",336,NA,TRUE,"BLI_hgcA_clstr_0044",0,"BLI20_assembly002","BLI20_assembly002_000000138189","Kiritimatiellae","KIR","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified","Unclassified",1290,0.0890021272728233,0.0682350536682183,0.113723525136422,0.0542737146732799,0.0117122356130494,0,0.0311676881521166,0.00940860436677972,0,0,0,0.000288454890948572,0,0,0,0.000733091998227546,0.0869373936679227,0.0325650028777845,0,0,0,0,0.0234949535142571,0,0,0,0,0,0,0,0,NA,0,0,0.0469847036296962,0,0,0.0132467764118297,0,0,0.0246066550071986
"BLI20_assembly002_000000147141_1","267.9",274,"C-term truncated, 274 residues but many are extra on N-term.",FALSE,"BLI_hgcA_clstr_0005",0,"BLI20_assembly002","BLI20_assembly002_000000147141","Firmicutes","FERM","Firmicutes","Clostridia","Unclassified","Unclassified","Unclassified","Unclassified",1244,0.00630582120769033,0.132499445976933,0,0,0,0,0.0653696909179843,0.08834191251236,0,0.0691584540112584,0.0286164505100369,0,0.0164022262580714,0,0.0244424545595837,0.059452080245676,0.0149880884993207,0.0659842792211715,0,0,0,0,0.0314010219974023,0,0,0,0,0,0,0.05276960764525,0,NA,0,0,0,0.0399974027445209,0,0.0351933323730327,0,0,0
"BLI20_assembly002_000000148093_3","162.8",182,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0018",0,"BLI20_assembly002","BLI20_assembly002_000000148093","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Unclassified",1239,0.503916369581035,0.325078399862145,0.0278951283889114,0.187013667529663,0.0743304089306302,0,0.119901617629068,0.131641183335686,0.00508454178587435,0.167992004097553,0.148606352479556,0.0131981614752803,0.201137207070595,0,0.123391215693005,0.23945969192955,0.309089727347332,0,0,0,0,0,0,0,0,0,0.107151493011635,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly002_000000150412_1","270.8",253,NA,TRUE,"BLI_hgcA_clstr_0060",0,"BLI20_assembly002","BLI20_assembly002_000000150412","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1228,0.152926694291822,0.14408983438808,0,0.252608765956443,0.0126736600386198,0.0152851546277245,0.338257534451885,0.855098196608284,0.0127246724248713,0.663933684874577,1.43319959683518,0.0185854373892078,0.462189885432044,0,1.12943331919777,0.447140174628997,0.902303944040801,0,0,0.0137601586571184,0.0830933822769649,0.0880394582607348,0.0354100827711371,0,0,0,0,0,0,0.0595728905455215,0,NA,0.0849292472498306,0.0972207577811368,0.0719935395746442,0,0,0,0.0527787404179819,0,0.0375639350836476
"BLI20_assembly002_000000153217_2","251.4",163,"C-term truncated, only 163 residues",FALSE,"BLI_hgcA_clstr_0096",1,"BLI20_assembly002","BLI20_assembly002_000000153217",NA,NA,"Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1215,0.0505788717317438,0.184699459439027,0,0.015554992985184,0,0,0.0465040560611873,0,0,0.0146381809675452,0.0295224298384115,0,0,0,0,0.0304468384060078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636232225236107,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly002_000000161823_1","399.7",317,NA,TRUE,"BLI_hgcA_clstr_0067",1,"BLI20_assembly002","BLI20_assembly002_000000161823","Desulfobacterota","SRB","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",1178,0.0447613109278572,0.101992516699155,0,0.0358546871735577,0.0430336300088965,0,0.0351389976777561,0.250714577855416,0.010947286478377,0.0888922561665055,0.239397503447493,0.0196426295046349,0.119640385429768,0,0.282485534991094,0.0573958862851961,0.164762939279199,0.0710915441571821,0.0344498607816742,0.0971927425618256,0.236379147931721,0.188964346896241,0.204605892832981,0,0.503969188496759,0,1.15094226133954,1.37151862549539,0.0456853205471518,0.171708593771507,0.0689338011668502,NA,0.30228354856902,0.0915560040127769,0.0769394708008687,0.226630928810722,0.116050696859178,0.172753776699122,0.0756567680326443,0.081747821764097,0.993409163418581
"BLI20_assembly002_000000163020_1","222.4",388,"Missing cap helix, but not truncated. Looks like a different gene",FALSE,"BLI_hgcA_clstr_0008",1,"BLI20_assembly002","BLI20_assembly002_000000163020",NA,NA,"Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1173,0.103716075831536,0.117282596042373,0.140272500674505,0.00998662278656889,0,0.00812351753384215,0,0.0177330812038519,0,0.00833303688781825,0.0132678015074638,0,0.00464919367351476,0,0.00389420007110073,0.0955451587995041,0.0133616173046686,0.0134140881017318,0,0,0,0.0476220790863729,0,0,0,0,0.0321596296170081,0,0,0.0326192088077868,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly002_000000174084_1","304.1",301,NA,TRUE,"BLI_hgcA_clstr_0006",0,"BLI20_assembly002","BLI20_assembly002_000000174084","Actinobacteria","RESP","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1129,0.708775460960445,0.189130395664137,0.208591370170909,0.593104324086761,0.0247237355013412,0,0.0558202029374956,0.428515272498822,0.0784677526562855,0.0991376737681327,0.040187298672163,0.0183913972964625,0.127351923905854,0,0.06703854615428,0.0496486310454225,0.378023796765062,0,0,0,0,0,0,0,0,0,0,0,0,0.0462129770684891,0,NA,0,0,0,0,0,0,0,0.0440102748452483,0
"BLI20_assembly005_000000030491_1","375.8",298,NA,TRUE,"BLI_hgcA_clstr_0031",0,"BLI20_assembly005","BLI20_assembly005_000000030491","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3024,0.263602252756907,0.213674727713973,0.0186078251174151,0.801264330337176,0.116956903699086,0.00260548782553322,0.0757964127920174,0.151072655265813,0.0129206447779515,0.277817931272385,0.264987045121485,0.0452128959548055,0.31258937699062,0.00346709909947441,0.312811887092654,0.0817879879324077,0.383872820906449,0,0.0371716260755565,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0323592697937916,0.0490098731137253,0,0.0354607712983994,0,0.0159103756080936,0,0.131698495773183,0.057874584489864
"BLI20_assembly005_000000041775_2","377.8",297,NA,TRUE,"BLI_hgcA_clstr_0076",0,"BLI20_assembly005","BLI20_assembly005_000000041775","Geobacteraceae","RESP","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Unclassified","Unclassified",2578,0,0,0,0,0.109131954661127,0.0062307629000246,0,0,0.0137435082667358,0.0604649509444021,0.00593298502237493,0.000827849082816248,0.0463454879923189,0.0128074638115085,0.00506759972768904,0,0,0,0,0,0,0,0,0,0,0.859806236920991,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly005_000000042460_2","390.2",352,NA,TRUE,"BLI_hgcA_clstr_0034",0,"BLI20_assembly005","BLI20_assembly005_000000042460","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2556,0.0757623860771976,0.013839970943944,0.0675526246876864,0.875245229061205,0.141402724800086,0,0.050208760803464,0.0609271090895876,0.175296618029507,1.56232410582674,1.14674543339382,0.848406618128281,1.45809464368133,0.00418601907224978,0.820955914097494,0.0538978346161055,0.0947139340946768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.025276438466778,0.0642654692660383,0.0348825742401041,0
"BLI20_assembly005_000000119946_3","296.0",255,NA,TRUE,"BLI_hgcA_clstr_0025",0,"BLI20_assembly005","BLI20_assembly005_000000119946","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1509,0.116760022591742,0.185011435272824,0,0.0117755153507674,0.140539271749458,0.00586773084675871,0.511884285956366,0.257248731002245,0,0.0722288354375519,0.161217738156448,0,0.0657847036866528,0.0279748463134074,0.210077719757249,0.41404830740278,0.306205392949698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI20_assembly005_000000188864_2","394.4",344,NA,TRUE,"BLI_hgcA_clstr_0043",0,"BLI20_assembly005","BLI20_assembly005_000000188864","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1186,0.0100994739046544,0.0565714913272711,0.0147809586728166,0.026914433758636,0.0920455632138333,0,0.170074695432004,0.080126028606942,0,0.06498035432139,0.133105850316276,0.0194654693738152,0.208968893018735,0.0372801101028604,0.127358095927031,0.112982902712928,0.0689485418366206,0,0,0,0.15526400317768,0,0,0,0,0,0,0,0,0.0190567709921858,0,NA,0,0,0,0,0,0,0,0,0.0472186776298832
"BLI20_assembly005_000000190665_1","255.5",235,"C-term truncated, only 235 residues, includes some at end",FALSE,"BLI_hgcA_clstr_0083",1,"BLI20_assembly005","BLI20_assembly005_000000190665",NA,NA,"Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1180,0.0135278116714355,0.033052286368081,0,0.277564327999727,0.107221366648648,0,0.039528697955565,0.0201854526772998,0,0.120772314523206,0.199671809918306,0.019598037837201,0.141605343677355,0,0.172501009401375,0.00691768316980503,0.101146021981832,0,0,0,0.0927359316318276,0.196605864113045,0.0390068389331116,0,0,0,0,0,0,0,0.0538042134364921,NA,0,0,0.0800081530587678,0,0.0613360029719616,0.022874594566606,0,0,0
"BLI20_assembly005_000000238557_1","171.9",127,"C-term truncated, only 127 residues",FALSE,"BLI_hgcA_clstr_0099",1,"BLI20_assembly005","BLI20_assembly005_000000238557",NA,NA,"Proteobacteria","Deltaproteobacteria","Unclassified","Unclassified","Unclassified","Deltaproteobacteria bacterium",1046,0,0,0,0.0416220209116751,0.0402979841674398,0,0,0,0,0.0389990588484774,0,0,0.00727684109215391,0,0.00773029436372377,0,0,0.177098548185036,0,0,0.292479580931919,0.302542815440183,0.110003173433814,0,0,0,0,0,0,0.207200557463246,0,NA,0.153716963183446,0.35312382482179,0.259082489428781,0,0,0,0.175438373779461,0,0.126401227480226
"BLI20_assembly005_000000247775_1","382.4",305,NA,TRUE,"BLI_hgcA_clstr_0026",0,"BLI20_assembly005","BLI20_assembly005_000000247775","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1024,0.157418871992192,0.115178019533407,0,0.308655107848891,0.132595959794368,0,0.370095976242403,0.170764772684127,0.0265452822468784,0.0739783380208075,0.152843801522408,0,0.105338349194886,0.00651575520418466,0.134400567791366,0.209375063163663,0.276805932864675,0,0.0359593073387106,0,0,0,0,0,0,0,0.0449404277003069,0,0,0,0,NA,0,0.118376698840717,0,0,0,0,0,0,0
"BLI21_assembly105_000000000050_58","388.2",328,NA,TRUE,"BLI_hgcA_clstr_0059",0,"BLI21_assembly105","BLI21_assembly105_000000000050","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",105491,0.172253632971983,0.142180279137209,0.0172336098662778,0.330880160464979,0.054659495172216,0.0139375338261734,0.500043825368655,1.04956218121323,0.0296164859638903,0.560304552078426,1.44102629546276,0.0271651729944425,0.545209737399868,0.0107421409889897,1.09907819910967,0.511698597288164,1.39770155686157,0,0,0.00921034751215615,0,0,0,0,0,0,0,0,0,0,0,NA,0.0284814929711765,0.0431856556665855,0.0486156821435578,0,0,0,0,0,0
"BLI21_assembly105_000000000105_42","390.2",352,NA,TRUE,"BLI_hgcA_clstr_0034",0,"BLI21_assembly105","BLI21_assembly105_000000000105","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",82000,0.068752255434622,0.0468916931876528,0.0224649958029162,0.634388863522441,0.107092742026901,0.00138697386571606,0.0311735942186629,0.0536867268068204,0.173421436869102,1.3171974010974,1.03508144738728,0.618944947759796,2.10213204304881,0.00218527611616241,0.829095736680165,0.083003388356788,0.121989111948524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0253265964460822,0.0326344484550463,0.0353020915613387,0
"BLI21_assembly105_000000000363_4","381.0",365,NA,TRUE,"BLI_hgcA_clstr_0015",0,"BLI21_assembly105","BLI21_assembly105_000000000363","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",53039,0.0149398919088197,0.00621056794598528,0.00242006195630431,0.164447594287764,0.0375135140771078,0.0023465205773028,0.00891467838436228,0.0147789769135561,0.038354168586826,0.253898963940273,0.127914670299508,0.0755807623798099,0.350909924236963,0.00250262177377463,0.091070006809234,0.0151387389665833,0.0183819878985337,0,0,0,0,0,0,0,0,0,0,0,0.018803112974169,0,0,NA,0,0,0,0.0266452403833638,0.0320991561194188,0.0120647718733644,0,0,0
"BLI21_assembly105_000000000418_20","391.6",334,NA,TRUE,"BLI_hgcA_clstr_0052",0,"BLI21_assembly105","BLI21_assembly105_000000000418","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",49664,0.0488600168686987,0.0479786937113555,0.0173106547448923,0.0315470256995457,0.0180820248535966,0.01490834057273,0.358817584668067,0.114636000534287,0.0936988334940331,0.606523970959294,0.351544042984992,0.0928066801709365,0.577823991141652,0.0152096044336334,0.393903781423556,0.345862472157225,0.144563342429704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321341433599201,NA,0,0,0,0.0301427116480852,0,0,0.105292153169505,0.0379310934690689,0
"BLI21_assembly105_000000000634_32","358.8",351,NA,TRUE,"BLI_hgcA_clstr_0035",0,"BLI21_assembly105","BLI21_assembly105_000000000634","Kiritimatiellae","KIR","Lentisphaerae","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",40550,0.00296092074297153,0.00318604595319968,0.000957757520597658,0.299397712877815,0.0518785603786099,0.000176391998324962,0.0154743323277866,0.00831005838465485,0.179001421366331,3.04342078280428,0.719777019861149,0.505897133997021,3.82410766595475,0,0.691275121379537,0.0238990087942377,0.017688655349539,0,0,0,0,0,0,0,0,0,0.0368684081026892,0,0,0,0,NA,0,0,0,0.618611020223316,0.135355117626567,0.419489659762254,0.163810871190142,0.106315648656038,0.0698642074775835
"BLI21_assembly105_000000000783_10","372.3",330,NA,TRUE,"BLI_hgcA_clstr_0056",0,"BLI21_assembly105","BLI21_assembly105_000000000783","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",36520,0.0378696120984243,0.0277013987402893,0.00288133202739979,0.0617973792134063,0.0310208859377277,0.00470442295325565,0.119971241628998,0.0523614901197063,0.100028284183979,1.30341806985572,0.563976087496349,0.0779421186185092,0.860931144427281,0.00260579767801329,0.374500741890809,0.071548718931214,0.0665720715497587,0,0,0,0,0,0,0,0,0,0.0402171677108071,0,0,0.0203745274324302,0,NA,0,0,0,0.245287788469619,0.14733218481358,0.248821772138673,0.107088150733205,0.0385693873647129,0.101582625449734
"BLI21_assembly105_000000001142_6","382.5",341,NA,TRUE,"BLI_hgcA_clstr_0047",0,"BLI21_assembly105","BLI21_assembly105_000000001142","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",30716,0.00297498096276896,0.00582423253544594,0.00172412931489474,0.00185822710485024,0.000286192560719301,0.00373009207016005,0.145723233511549,0.227115277088979,0.196528575448321,1.24831806242354,1.73370723716644,0.157596848390017,0.840874955671332,0.0018636640785221,1.17770579116298,0.117657592931385,0.322749414160882,0,0,0,0,0,0,0,0,0,0.0383906317145937,0.0493408904668052,0,0.0194696765449927,0,NA,0.0269677339210477,0,0.0460161839374216,0.0878250446213429,0.0704029210930896,0.0793089575128143,0.136386642441886,0,0.193970071898167
"BLI21_assembly105_000000001156_2","384.7",341,NA,TRUE,"BLI_hgcA_clstr_0046",0,"BLI21_assembly105","BLI21_assembly105_000000001156","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",30562,0.0185079679574423,0.0159968211058044,0.00259935439502792,0.219816012214255,0.0289663147368741,0.000938433641684966,0.049510458506437,0.0419317410714009,0.0286223820819823,0.366933805747629,0.378302816771148,0.0669330679392732,0.442944125798869,0.000312191291215932,0.289651930494899,0.0697588255345846,0.0882964962378505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312366943879995,NA,0,0,0,0,0.0704029210930896,0.0396544787564072,0,0,0
"BLI21_assembly105_000000001587_3","401.9",353,NA,TRUE,"BLI_hgcA_clstr_0027",0,"BLI21_assembly105","BLI21_assembly105_000000001587","Desulfomonilaceae","SRB","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Unclassified","Unclassified","Unclassified",25981,0.0647518077386551,0.0167990328882556,0.00584879684666506,0.0241613562480285,0.0168332878446375,0.00331747729518482,0.222879747919762,0.904694394253978,0.0219600254999292,0.504388098126803,1.07909707193208,0.0194208561982526,0.473501957777657,0.00165545139425687,1.29702827131627,0.1273293101249,0.324894704197166,0.318715164240743,0.147434783852649,0.149227963279431,0.450006873555941,0.536903809376423,0.197314160700435,0,0,0,0.512096693115639,1.03514674753291,0.25566450388772,0.167129937076544,0.0596190137621197,NA,0.565544266533216,0.524909518662357,0.372740132290661,0.585864134703298,0.470103284982581,0.227072833258537,0.617646579329838,0.527500206255069,0.161738135677192
"BLI21_assembly105_000000003111_6","401.4",318,NA,TRUE,"BLI_hgcA_clstr_0066",0,"BLI21_assembly105","BLI21_assembly105_000000003111","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",17397,0.00949544863067285,0.0126904403296854,0,0.0113990388163529,0.0080630697217186,0.0012457517238118,0.017269222002245,0.0222896125089564,0.075360454697327,0.443845297313821,0.583801230844077,0.0476386744632378,0.45125001066116,0.00303730632227473,0.465756075506865,0.0148408158469505,0.0191872847342912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.0387920595110532,0.0581993977182981,0,0,0.0535557792909715
"BLI21_assembly105_000000007599_3","387.7",328,NA,TRUE,"BLI_hgcA_clstr_0051",0,"BLI21_assembly105","BLI21_assembly105_000000007599","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",9476,0.0849131427480776,0.0739224101966602,0.0484132190713236,0.139817860130516,0.0567077987240799,0.00618934669245116,0.159152689931132,0.0924232985832328,0.0327554488943099,0.287265088096804,0.28982791555521,0.0289627884260157,0.250566760896775,0.00761226345011294,0.215816609611885,0.196060099616704,0.196133925767286,0,0,0,0.110800352778435,0,0,0,0,0,0,0,0,0,0,NA,0.0284814929711765,0.0215928278332927,0,0,0,0,0,0,0.0256164475185174
"BLI21_assembly105_000000012814_6","413.2",354,NA,TRUE,"BLI_hgcA_clstr_0024",0,"BLI21_assembly105","BLI21_assembly105_000000012814","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified","Unclassified",6643,0.00187862580115617,0,0,0,0,0,0,0.0068327550494497,0.0112505371840448,0.115844143492904,0.265945673969039,0.00679500418932049,0.0994868934696284,0,0.199570497918827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly105_000000018642_2","394.4",344,NA,TRUE,"BLI_hgcA_clstr_0043",0,"BLI21_assembly105","BLI21_assembly105_000000018642","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",5198,0.0267198826275991,0.0451254507115944,0.00267620133553549,0.0290168351560822,0.0746433210391942,0.00289853207780283,0.122150137470704,0.0530887912231585,0.00871536889635617,0.082247900572449,0.0665600293363175,0.00793565960042554,0.160542094109412,0.00867836348383444,0.112493224378121,0.0992995649219215,0.0274180578558683,0,0,0,0.155459183555487,0,0,0,0,0,0,0,0,0.0192366806990374,0,NA,0,0,0,0,0,0,0,0,0.0239506237769541
"BLI21_assembly105_000000019377_4","429.5",359,NA,TRUE,"BLI_hgcA_clstr_0018",1,"BLI21_assembly105","BLI21_assembly105_000000019377","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Unclassified",5079,0.469682686189282,0.379085641914321,0.0263383995082201,0.138421119321529,0.122563269702303,0.0647551876176913,0.145517819902493,0.186083248899014,0.0692989715782326,0.121125582831885,0.162285996893919,0.0355948024963926,0.131836003280953,0.0588379609882161,0.124734261839256,0.168687825815023,0.219349838339812,0.0296583667111246,0.0288251184379161,0,0,0,0,0,0,0,0.0357348718563969,0,0,0.0181506275218569,0,NA,0,0.0379736653003444,0,0,0,0,0,0,0.0451487487383575
"BLI21_assembly105_000000021161_3","406.2",347,NA,TRUE,"BLI_hgcA_clstr_0039",0,"BLI21_assembly105","BLI21_assembly105_000000021161","Bacteroidetes","RESP","Bacteroidetes","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",4797,0.0527731107323979,0.0589440976040032,0.00860923738421433,0.0026222790656091,0.0467078460758106,0.00315693833907427,0.105424637029433,0.158556644766885,0.0137922434943998,0.148246168815798,0.269191975968642,0.0057578494890754,0.14452256860759,0,0.171348966570937,0.0459240793847417,0.0855415893125153,0.0932480471105271,0.030179901563533,0.0169880991287304,0.102397755710403,0.164904653858998,0.022435378433456,0,0,0,0.0374625782809349,0,0,0.0190091954826207,0,NA,0.105288190492308,0,0,0.0285700778856736,0.0687419851781833,0.1161865876088,0,0,0
"BLI21_assembly105_000000052476_4","303.6",263,NA,TRUE,"BLI_hgcA_clstr_0063",0,"BLI21_assembly105","BLI21_assembly105_000000052476","Desulfobacterota","SRB","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",2797,0.0486580607720705,0.112248198510013,0.0253387023258148,0.0342234753589157,0.0644485647499342,0.010729044069718,0.354258659829272,0.105154282762619,0.0192607382195625,0.103647268861628,0.0955850086616814,0.0297302303612582,0.0955420035509513,0.0244337797189781,0.0375530141184157,0.300411576090592,0.0989251867669766,0.0935273350462135,0.269436936459342,0.0387770056687878,0,0.164673200938133,0,0,0,0,0,0.143988526451837,0,0.170267620902962,0.0905689546467017,NA,0.0395657250166607,0,0,0.0430335805088931,0,0.0191488781631946,0,0,0
"BLI21_assembly105_000000056108_6","405.8",353,NA,TRUE,"BLI_hgcA_clstr_0031",0,"BLI21_assembly105","BLI21_assembly105_000000056108","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2692,0.140093246155498,0.148737604619817,0.0133522481579721,0.429155051564008,0.077483054611223,0.00593393591690601,0.097659569883377,0.166794053459517,0.0139942114833172,0.238903974800023,0.359545225264883,0.0396833649561878,0.320107514949444,0.00381738507934537,0.262755388775968,0.0683249264906071,0.245493966581135,0,0,0,0.0500007637284379,0,0,0,0,0,0,0,0.0196665002990554,0,0,NA,0.0257065575696916,0.038882186567582,0,0.055796584257457,0,0.0126151574032521,0,0.105500041251014,0.0462108959077691
